"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units","2015_100","2015=100",30.1027126678957,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units","2015_100","2015=100",30.4977613905715,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units","2015_100","2015=100",30.8138003687122,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units","2015_100","2015=100",31.0508296023176,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-05","May-1979","IDX","Index","0","Units","2015_100","2015=100",31.3668685804583,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units","2015_100","2015=100",31.5248880695286,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units","2015_100","2015=100",31.7619173031341,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units","2015_100","2015=100",31.8409270476692,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units","2015_100","2015=100",32.1569660258099,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units","2015_100","2015=100",32.3939952594153,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units","2015_100","2015=100",32.710034237556,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units","2015_100","2015=100",32.8680537266263,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units","2015_100","2015=100",33.0260732156966,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units","2015_100","2015=100",33.4211219383724,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units","2015_100","2015=100",33.6581511719779,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units","2015_100","2015=100",33.8951804055834,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-05","May-1980","IDX","Index","0","Units","2015_100","2015=100",34.2902291282592,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units","2015_100","2015=100",34.685277850935,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units","2015_100","2015=100",34.9223070845404,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units","2015_100","2015=100",35.3173558072162,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units","2015_100","2015=100",35.5543850408217,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units","2015_100","2015=100",35.8704240189623,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units","2015_100","2015=100",36.3444824861733,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units","2015_100","2015=100",36.5025019752436,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units","2015_100","2015=100",37.0555701869897,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units","2015_100","2015=100",37.4506189096655,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units","2015_100","2015=100",37.9246773768765,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units","2015_100","2015=100",38.161706610482,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-05","May-1981","IDX","Index","0","Units","2015_100","2015=100",38.4777455886226,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units","2015_100","2015=100",39.1098235449039,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units","2015_100","2015=100",39.4258625230445,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units","2015_100","2015=100",39.7419015011852,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units","2015_100","2015=100",40.0579404793258,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units","2015_100","2015=100",40.4529892020016,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units","2015_100","2015=100",40.7690281801422,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units","2015_100","2015=100",40.9270476692125,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units","2015_100","2015=100",41.2430866473532,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units","2015_100","2015=100",41.7171451145641,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units","2015_100","2015=100",42.2702133263102,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units","2015_100","2015=100",42.5072425599157,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-05","May-1982","IDX","Index","0","Units","2015_100","2015=100",43.0603107716618,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units","2015_100","2015=100",43.5343692388728,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units","2015_100","2015=100",43.7713984724783,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units","2015_100","2015=100",43.9294179615486,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units","2015_100","2015=100",44.1664471951541,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units","2015_100","2015=100",44.4824861732947,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units","2015_100","2015=100",44.7195154069002,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1982-12","Dec-1982","IDX","Index","0","Units","2015_100","2015=100",44.7195154069002,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-01","Jan-1983","IDX","Index","0","Units","2015_100","2015=100",44.640505662365,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-02","Feb-1983","IDX","Index","0","Units","2015_100","2015=100",44.8775348959705,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-03","Mar-1983","IDX","Index","0","Units","2015_100","2015=100",45.3515933631815,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-04","Apr-1983","IDX","Index","0","Units","2015_100","2015=100",45.3515933631815,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-05","May-1983","IDX","Index","0","Units","2015_100","2015=100",45.4306031077166,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units","2015_100","2015=100",45.9046615749276,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units","2015_100","2015=100",46.141690808533,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units","2015_100","2015=100",46.3787200421385,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units","2015_100","2015=100",46.3787200421385,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units","2015_100","2015=100",46.6947590202792,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units","2015_100","2015=100",46.6947590202792,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units","2015_100","2015=100",46.7737687648143,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units","2015_100","2015=100",47.089807742955,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units","2015_100","2015=100",47.3268369765604,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units","2015_100","2015=100",47.4058467210956,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units","2015_100","2015=100",47.5638662101659,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-05","May-1984","IDX","Index","0","Units","2015_100","2015=100",47.5638662101659,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units","2015_100","2015=100",47.8799051883066,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units","2015_100","2015=100",48.0379246773769,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units","2015_100","2015=100",48.0379246773769,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units","2015_100","2015=100",48.116934421912,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-10","Oct-1984","IDX","Index","0","Units","2015_100","2015=100",48.2749539109824,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-11","Nov-1984","IDX","Index","0","Units","2015_100","2015=100",48.5119831445878,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1984-12","Dec-1984","IDX","Index","0","Units","2015_100","2015=100",48.5119831445878,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-01","Jan-1985","IDX","Index","0","Units","2015_100","2015=100",48.7490123781933,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-02","Feb-1985","IDX","Index","0","Units","2015_100","2015=100",49.065051356334,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-03","Mar-1985","IDX","Index","0","Units","2015_100","2015=100",49.1440611008691,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-04","Apr-1985","IDX","Index","0","Units","2015_100","2015=100",49.3810903344746,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-05","May-1985","IDX","Index","0","Units","2015_100","2015=100",49.5391098235449,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-06","Jun-1985","IDX","Index","0","Units","2015_100","2015=100",49.7761390571504,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-07","Jul-1985","IDX","Index","0","Units","2015_100","2015=100",50.0131682907559,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-08","Aug-1985","IDX","Index","0","Units","2015_100","2015=100",50.0131682907559,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-09","Sep-1985","IDX","Index","0","Units","2015_100","2015=100",50.092178035291,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-10","Oct-1985","IDX","Index","0","Units","2015_100","2015=100",50.2501975243614,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-11","Nov-1985","IDX","Index","0","Units","2015_100","2015=100",50.4082170134317,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1985-12","Dec-1985","IDX","Index","0","Units","2015_100","2015=100",50.6452462470371,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-01","Jan-1986","IDX","Index","0","Units","2015_100","2015=100",50.8822754806426,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-02","Feb-1986","IDX","Index","0","Units","2015_100","2015=100",51.1193047142481,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-03","Mar-1986","IDX","Index","0","Units","2015_100","2015=100",51.2773242033184,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-04","Apr-1986","IDX","Index","0","Units","2015_100","2015=100",51.2773242033184,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-05","May-1986","IDX","Index","0","Units","2015_100","2015=100",51.593363181459,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-06","Jun-1986","IDX","Index","0","Units","2015_100","2015=100",51.6723729259942,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-07","Jul-1986","IDX","Index","0","Units","2015_100","2015=100",52.06742164867,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-08","Aug-1986","IDX","Index","0","Units","2015_100","2015=100",52.1464313932052,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-09","Sep-1986","IDX","Index","0","Units","2015_100","2015=100",52.1464313932052,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-10","Oct-1986","IDX","Index","0","Units","2015_100","2015=100",52.4624703713458,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-11","Nov-1986","IDX","Index","0","Units","2015_100","2015=100",52.6994996049513,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1986-12","Dec-1986","IDX","Index","0","Units","2015_100","2015=100",52.7785093494864,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-01","Jan-1987","IDX","Index","0","Units","2015_100","2015=100",52.9365288385568,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-02","Feb-1987","IDX","Index","0","Units","2015_100","2015=100",53.1735580721622,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-03","Mar-1987","IDX","Index","0","Units","2015_100","2015=100",53.3315775612326,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-04","Apr-1987","IDX","Index","0","Units","2015_100","2015=100",53.6476165393732,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-05","May-1987","IDX","Index","0","Units","2015_100","2015=100",53.9636555175138,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-06","Jun-1987","IDX","Index","0","Units","2015_100","2015=100",54.1216750065842,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-07","Jul-1987","IDX","Index","0","Units","2015_100","2015=100",54.4377139847248,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-08","Aug-1987","IDX","Index","0","Units","2015_100","2015=100",54.51672372926,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-09","Sep-1987","IDX","Index","0","Units","2015_100","2015=100",54.51672372926,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-10","Oct-1987","IDX","Index","0","Units","2015_100","2015=100",54.6747432183303,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-11","Nov-1987","IDX","Index","0","Units","2015_100","2015=100",54.9117724519357,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1987-12","Dec-1987","IDX","Index","0","Units","2015_100","2015=100",54.9907821964709,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-01","Jan-1988","IDX","Index","0","Units","2015_100","2015=100",55.0697919410061,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-02","Feb-1988","IDX","Index","0","Units","2015_100","2015=100",55.3068211746116,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-03","Mar-1988","IDX","Index","0","Units","2015_100","2015=100",55.6228601527522,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-04","Apr-1988","IDX","Index","0","Units","2015_100","2015=100",55.7808796418225,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-05","May-1988","IDX","Index","0","Units","2015_100","2015=100",56.0969186199631,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-06","Jun-1988","IDX","Index","0","Units","2015_100","2015=100",56.2549381090335,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-07","Jul-1988","IDX","Index","0","Units","2015_100","2015=100",56.5709770871741,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-08","Aug-1988","IDX","Index","0","Units","2015_100","2015=100",56.6499868317092,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-09","Sep-1988","IDX","Index","0","Units","2015_100","2015=100",56.7289965762444,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-10","Oct-1988","IDX","Index","0","Units","2015_100","2015=100",57.0450355543851,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-11","Nov-1988","IDX","Index","0","Units","2015_100","2015=100",57.1240452989202,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1988-12","Dec-1988","IDX","Index","0","Units","2015_100","2015=100",57.1240452989202,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-01","Jan-1989","IDX","Index","0","Units","2015_100","2015=100",57.4400842770608,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-02","Feb-1989","IDX","Index","0","Units","2015_100","2015=100",57.8351329997366,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-03","Mar-1989","IDX","Index","0","Units","2015_100","2015=100",58.1511719778773,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-04","Apr-1989","IDX","Index","0","Units","2015_100","2015=100",58.3091914669476,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-05","May-1989","IDX","Index","0","Units","2015_100","2015=100",58.9412694232289,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-06","Jun-1989","IDX","Index","0","Units","2015_100","2015=100",59.1782986568344,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-07","Jul-1989","IDX","Index","0","Units","2015_100","2015=100",59.5733473795102,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-08","Aug-1989","IDX","Index","0","Units","2015_100","2015=100",59.6523571240453,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-09","Sep-1989","IDX","Index","0","Units","2015_100","2015=100",59.7313668685805,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-10","Oct-1989","IDX","Index","0","Units","2015_100","2015=100",59.968396102186,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-11","Nov-1989","IDX","Index","0","Units","2015_100","2015=100",60.1264155912563,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1989-12","Dec-1989","IDX","Index","0","Units","2015_100","2015=100",60.1264155912563,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-01","Jan-1990","IDX","Index","0","Units","2015_100","2015=100",60.6004740584672,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-02","Feb-1990","IDX","Index","0","Units","2015_100","2015=100",60.995522781143,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-03","Mar-1990","IDX","Index","0","Units","2015_100","2015=100",61.2325520147485,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-04","Apr-1990","IDX","Index","0","Units","2015_100","2015=100",61.2325520147485,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-05","May-1990","IDX","Index","0","Units","2015_100","2015=100",61.5485909928891,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-06","Jun-1990","IDX","Index","0","Units","2015_100","2015=100",61.7856202264946,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-07","Jul-1990","IDX","Index","0","Units","2015_100","2015=100",62.0226494601001,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-08","Aug-1990","IDX","Index","0","Units","2015_100","2015=100",62.1016592046352,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-09","Sep-1990","IDX","Index","0","Units","2015_100","2015=100",62.2596786937056,,
"CAN","Canada","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1990-10","Oct-1990","IDX","Index","0","Units","2015_100","2015=100",62.8127469054517,,
