"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2015_100","2015=100",51.79438,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015_100","2015=100",52.71362,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2015_100","2015=100",53.12569,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2015_100","2015=100",53.60117,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2015_100","2015=100",54.23512,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2015_100","2015=100",54.83171,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2015_100","2015=100",55.48253,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2015_100","2015=100",57.43499,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2015_100","2015=100",58.14005,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2015_100","2015=100",58.6824,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2015_100","2015=100",59.71287,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2015_100","2015=100",60.30946,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2015_100","2015=100",60.96028,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",61.33992,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",61.39416,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",61.6111,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",61.55687,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",61.82804,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",61.99075,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",62.20769,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",62.37039,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",62.42463,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015_100","2015=100",62.80427,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015_100","2015=100",63.12968,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015_100","2015=100",63.23815,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015_100","2015=100",63.23815,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015_100","2015=100",63.4911,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015_100","2015=100",64.24996,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015_100","2015=100",65.00882,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015_100","2015=100",65.76768,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015_100","2015=100",66.40006,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015_100","2015=100",66.52654,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015_100","2015=100",66.90597,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015_100","2015=100",67.22216,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015_100","2015=100",67.72807,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015_100","2015=100",68.10749,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015_100","2015=100",68.6134,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015_100","2015=100",68.42368,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015_100","2015=100",68.48692,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015_100","2015=100",68.80311,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015_100","2015=100",69.18254,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015_100","2015=100",69.30901,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015_100","2015=100",69.62521,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015_100","2015=100",70.00464,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015_100","2015=100",69.43549,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015_100","2015=100",69.24578,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015_100","2015=100",69.37225,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015_100","2015=100",69.64974,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015_100","2015=100",69.78849,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",70.27409,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015_100","2015=100",70.7597,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015_100","2015=100",71.73091,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015_100","2015=100",72.56338,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015_100","2015=100",72.42464,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015_100","2015=100",73.04898,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015_100","2015=100",73.46522,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015_100","2015=100",73.88145,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015_100","2015=100",74.29768,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015_100","2015=100",75.06078,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015_100","2015=100",75.40764,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015_100","2015=100",75.89325,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015_100","2015=100",76.17074,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015_100","2015=100",76.17074,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015_100","2015=100",76.51759,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015_100","2015=100",77.07257,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015_100","2015=100",77.35006,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015_100","2015=100",77.97441,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015_100","2015=100",78.46002,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",79.15374,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",79.5006,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",80.19433,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",81.09617,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",81.65115,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",82.13675,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",83.38545,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",83.96915,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",83.80238,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",84.21931,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",85.05316,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",85.47009,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",86.47071,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",87.05441,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",88.47196,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",89.80613,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",89.3892,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",89.63936,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",90.13967,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",91.30707,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",91.1403,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",91.47384,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",91.64061,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",92.64124,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",94.80926,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",95.55972,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",96.47697,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",96.89389,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",96.56035,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",97.06066,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",97.3942,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",97.64436,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",97.47759,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",97.89452,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",98.06129,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",98.97853,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",99.06191,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",99.39545,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",99.64561,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",99.97916,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",99.81239,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",99.64561,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",100.0625,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",100.3961,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",99.89577,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",100.0625,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",100.4795,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",100.813,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",101.2299,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",102.2306,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",102.2306,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",102.7309,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",102.8439,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",103.3551,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",103.764,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",104.6841,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",104.7863,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",104.8886,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",105.5019,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",106.2176,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",106.7287,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2015_100","2015=100",41.2352,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2015_100","2015=100",42.07105,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2015_100","2015=100",42.81402,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2015_100","2015=100",43.46413,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2015_100","2015=100",44.2071,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015_100","2015=100",44.95008,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2015_100","2015=100",45.78593,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2015_100","2015=100",46.71465,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2015_100","2015=100",47.5505,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2015_100","2015=100",48.01486,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2015_100","2015=100",49.31507,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2015_100","2015=100",50.42953,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2015_100","2015=100",51.26538,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2015_100","2015=100",52.10123,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2015_100","2015=100",53.02995,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2015_100","2015=100",53.49431,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2015_100","2015=100",54.79452,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",54.70165,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",54.88739,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",55.25888,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",55.63037,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOBSA","Index, s.a","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",55.63037,,
